customerID,gender,PhoneService,InternetService,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9761-XUJWD,Male,Yes,DSL,No,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No
4057-FKCZK,Male,Yes,Fiber optic,Yes,Two year,No,Bank transfer (automatic),82.5,4828.05,No
4291-TPNFG,Male,Yes,DSL,No,Two year,Yes,Bank transfer (automatic),82.3,5980.55,No
6087-YPWHO,Male,Yes,,,Two year,No,Mailed check,,4808.7,No
3090-QFUVD,Female,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),20.3,20.3,No
2237-ZFSMY,Female,Yes,Fiber optic,Yes,One year,Yes,Electronic check,95.55,3692.85,Yes
1722-LDZJS,Male,Yes,No,No internet service,One year,No,Credit card (automatic),20.2,1068.15,No
1818-ESQMW,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.2,2383.6,No
4871-JTKJF,Female,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,69.65,Yes
1415-YFWLT,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes
7401-RUBNK,Female,Yes,Fiber optic,No,Month-to-month,No,Electronic check,74.8,1438.05,No
0506-YLVKJ,Male,Yes,No,No internet service,Two year,Yes,Mailed check,20.2,917.45,No
8661-BOYNW,Female,Yes,DSL,,Two year,Yes,Credit card (automatic),,6096.45,No
6711-VTNRE,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,87.55,3078.1,Yes
4815-GBTCD,Female,No,DSL,No,Month-to-month,Yes,Electronic check,25.15,99.95,No
2805-AUFQN,Female,Yes,No,No internet service,Two year,No,Credit card (automatic),19.8,475.2,No
0980-PVMRC,Female,No,DSL,Yes,Month-to-month,Yes,Electronic check,50.85,2036.55,No
7233-DRTRF,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,No
3500-RMZLT,,Yes,,,Month-to-month,Yes,Mailed check,,1426.75,Yes
3873-NFTGI,Male,Yes,,,Month-to-month,Yes,Credit card (automatic),,767.55,No
1162-ECVII,Male,Yes,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),109.75,7932.5,No
7048-GXDAY,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,106.4,4040.65,No
8571-ZCMCX,Female,No,DSL,Yes,Two year,Yes,Credit card (automatic),60,2768.65,No
1169-WCVAK,Male,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No
4548-SDBKE,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,85.2,474.8,Yes
8066-POXGX,Female,No,DSL,No,Month-to-month,Yes,Electronic check,35.1,446.1,Yes
7129-CAKJW,Female,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,No
8695-ARGXZ,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.55,2425.4,No
3570-YUEKJ,Female,Yes,DSL,No,Month-to-month,Yes,Electronic check,49.55,2077.95,No
4143-OOBWZ,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,81.3,416.3,Yes
1555-HAPSU,Female,Yes,No,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,No
1697-NVVGY,Male,Yes,DSL,Yes,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,No
7854-EKTJL,Female,Yes,No,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,Yes
8464-EETCQ,Male,Yes,No,,Two year,No,Credit card (automatic),,1094.35,No
2419-FSORS,Male,Yes,Fiber optic,Yes,Two year,Yes,Electronic check,108.4,7719.5,No
8132-YPVBX,Female,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,85.95,514.6,No
9102-IAYHT,,Yes,,,Month-to-month,Yes,Electronic check,,1451.6,Yes
6754-LZUKA,Male,Yes,DSL,Yes,Two year,No,Bank transfer (automatic),80.9,4932.5,No
3422-LYEPQ,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,71,71,Yes
8099-MZPUJ,Male,Yes,Fiber optic,Yes,Two year,No,Credit card (automatic),111.8,5443.65,No
0787-LHDYT,Male,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,330.25,No
2642-DTVCO,Male,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,746.5,Yes
0374-IOEGQ,Female,Yes,DSL,No,Month-to-month,No,Electronic check,44.6,122.7,No
4361-JEIVL,,Yes,,,Month-to-month,Yes,Electronic check,,44.4,Yes
3197-NNYNB,Male,Yes,Fiber optic,Yes,Two year,No,Credit card (automatic),105.1,6631.85,No
3396-DKDEL,,Yes,,,Two year,Yes,Credit card (automatic),,8250,No
1752-OZXFY,Male,Yes,DSL,Yes,One year,Yes,Mailed check,59.8,3561.15,No
9066-QRSDU,Female,Yes,,,One year,Yes,Electronic check,,1763.55,No
9112-WSNPU,Female,Yes,Fiber optic,No,Month-to-month,No,Electronic check,70.55,2419,No
9867-NNXLC,,Yes,,,Month-to-month,Yes,Mailed check,,470.2,No
5321-NTRKC,Male,Yes,DSL,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,No
1363-TXLSL,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes
9507-EXLTT,,Yes,,,Month-to-month,Yes,Bank transfer (automatic),,79.35,Yes
3161-GETRM,Male,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),90.05,3097,No
0402-OAMEN,Female,Yes,No,No internet service,Two year,No,Bank transfer (automatic),24.45,1709.1,No
6933-VLYFX,Male,No,DSL,Yes,One year,No,Electronic check,59.95,1848.8,No
6754-WKSHP,Male,Yes,No,No internet service,One year,No,Bank transfer (automatic),25.35,723.3,No
9846-GKXAS,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Yes
6017-PPLPX,Male,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,1470.95,Yes
4976-LNFVV,Male,No,DSL,No,Month-to-month,Yes,Credit card (automatic),34.3,577.15,No
5055-MGMGF,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No
4641-FROLU,Female,Yes,No,No internet service,Two year,No,Mailed check,19.3,602.9,No
2862-JVEOY,Male,Yes,,,One year,No,Mailed check,,124.4,No
2969-QWUBZ,Female,No,DSL,Yes,Month-to-month,No,Electronic check,51.4,96.8,No
9822-BIIGN,Male,Yes,DSL,No,Month-to-month,No,Electronic check,71.85,3827.9,No
2077-MPJQO,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.4,533.05,No
1534-OULXE,Female,Yes,DSL,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No
7136-RVDTZ,Male,No,DSL,Yes,One year,Yes,Electronic check,45.25,3264.45,Yes
2971-SGAFL,Female,Yes,DSL,Yes,Month-to-month,Yes,Electronic check,78.75,995.35,No
1480-IVEVR,Male,Yes,Fiber optic,No,One year,Yes,Bank transfer (automatic),81.6,2815.25,No
2905-KFQUV,,Yes,,,Month-to-month,Yes,Credit card (automatic),,154.8,No
4581-SSPWD,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.8,246.3,Yes
3370-HXOPH,Female,Yes,Fiber optic,No,Month-to-month,No,Electronic check,76.1,257.6,No
9391-YZEJW,Female,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),94,5757.2,No
9958-MEKUC,Male,Yes,Fiber optic,No,Two year,No,Credit card (automatic),103.95,7517.7,No
0281-CNTZX,Male,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,No
6927-WTFIV,Male,Yes,Fiber optic,No,Month-to-month,No,Credit card (automatic),71.3,1389.2,Yes
4118-CEVPF,Female,Yes,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),110.8,3836.3,No
3398-ZOUAA,Male,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,1474.75,Yes
9114-VEPUF,Male,Yes,Fiber optic,No,One year,No,Electronic check,96.1,6001.45,No
7876-BEUTG,Female,Yes,DSL,No,Month-to-month,Yes,Mailed check,48.8,720.1,No
2338-BQEZT,Female,Yes,DSL,No,Month-to-month,Yes,Credit card (automatic),50.55,2832.75,No
9873-MNDKV,Female,Yes,DSL,No,Month-to-month,Yes,Mailed check,44.65,472.25,No
0378-NHQXU,Female,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,88.25,1460.65,Yes
8241-JUIQO,Female,Yes,No,,One year,No,Bank transfer (automatic),,1336.35,No
2194-IIQOF,Female,Yes,DSL,,Two year,No,Credit card (automatic),,6388.65,No
4512-ZUIYL,Female,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),70,153.05,Yes
9631-RXVJM,Male,Yes,No,No internet service,Two year,No,Mailed check,19.25,677.9,No
9584-EXCDZ,Female,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),70.5,1165.6,No
7969-AULMZ,,Yes,,,Month-to-month,Yes,Electronic check,,2119.5,Yes
5093-FEGLU,Female,Yes,No,No internet service,Two year,No,Bank transfer (automatic),19.65,921.55,No
2621-UDNLU,Female,Yes,No,No internet service,Month-to-month,No,Mailed check,20.85,72,No
7526-IVLYU,Male,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,No
2428-HYUNX,Male,Yes,No,No internet service,Two year,Yes,Credit card (automatic),19.35,847.25,No
9214-EKVXR,Female,Yes,DSL,No,Month-to-month,Yes,Mailed check,44,44,No
3410-MHHUM,Female,Yes,Fiber optic,No,One year,No,Electronic check,94.4,4295.35,No
0568-ONFPC,Male,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,135,Yes
0733-VUNUW,Male,Yes,DSL,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1400.55,Yes
4550-EVXNY,Female,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,69.65,Yes
2122-YWVYA,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No
2968-SSGAA,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes
2296-DKZFP,Female,Yes,DSL,No,Two year,No,Bank transfer (automatic),71,4386.2,No
4844-JJWUY,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,86,86,Yes
6777-TGHTM,Female,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes
8909-BOLNL,Male,Yes,No,No internet service,One year,No,Mailed check,21.2,52.05,No
6603-YRDCJ,Male,Yes,DSL,No,Two year,Yes,Mailed check,61.05,2018.4,No
3538-WZPHD,Male,No,DSL,No,Month-to-month,Yes,Electronic check,29.6,79.45,Yes
3229-USWAR,Female,Yes,DSL,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,No
2138-VFAPZ,Female,Yes,,,Two year,Yes,Mailed check,,263.65,No
6131-JLWZM,Female,Yes,No,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,No
4785-QRJHC,Male,No,DSL,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,Yes
0269-XFESX,Male,Yes,No,No internet service,One year,No,Mailed check,24.35,538.5,No
1709-EJDOX,Female,Yes,No,No internet service,Two year,No,Mailed check,19.75,948.9,No
4316-XCSLJ,Male,Yes,DSL,No,Month-to-month,Yes,Mailed check,50.3,846.8,No
8610-WFCJF,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes
9693-XMUOB,Male,No,DSL,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No
0383-CLDDA,Female,Yes,DSL,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No
4905-JEFDW,Male,No,DSL,Yes,One year,Yes,Electronic check,41.6,470.6,Yes
2709-UQGNP,Male,Yes,DSL,No,Month-to-month,Yes,Mailed check,51.65,524.5,No
3549-ZTMNH,Male,Yes,,,Two year,Yes,Bank transfer (automatic),,269.65,No
7881-INRLC,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740,Yes
8033-ATFAS,Female,Yes,DSL,Yes,Month-to-month,Yes,Mailed check,59.85,2341.5,No
1635-NZATJ,Male,Yes,No,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,No
0562-HKHML,Male,Yes,No,No internet service,Two year,No,Credit card (automatic),23.9,1626.4,No
8277-RVRSV,Female,Yes,No,No internet service,One year,No,Credit card (automatic),24.15,800.3,No
9943-VSZUV,Male,Yes,Fiber optic,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No
0117-LFRMW,Male,No,DSL,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes
6172-FECYY,Male,Yes,Fiber optic,Yes,Month-to-month,No,Electronic check,84.5,4254.85,Yes
7054-ENNGU,Female,Yes,DSL,No,Month-to-month,No,Mailed check,50.85,466.6,No
1455-HFBXA,Male,Yes,Fiber optic,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No
9402-CXWPL,Female,Yes,,,One year,No,Electronic check,,6838.6,No
1628-BIZYP,Male,Yes,,,Month-to-month,Yes,Electronic check,,85,No
1965-AKTSX,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes
0082-LDZUE,Male,Yes,DSL,No,Month-to-month,Yes,Mailed check,44.3,44.3,No
4786-UKSNZ,Male,Yes,No,No internet service,Month-to-month,No,Mailed check,20.2,20.2,Yes
5343-SGUBI,Female,Yes,Fiber optic,No,One year,Yes,Mailed check,80.2,4297.6,No
0856-NAOES,Male,Yes,DSL,,Month-to-month,No,Mailed check,,414.1,No
1976-AZZPJ,Male,No,DSL,No,Month-to-month,No,Mailed check,34.2,256.6,No
7248-VZQLC,Female,Yes,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes
6156-UZDLF,Female,Yes,Fiber optic,No,One year,Yes,Credit card (automatic),87.15,2274.1,No
3099-OONVS,Male,Yes,DSL,No,Month-to-month,No,Electronic check,54.3,1296.8,No
9500-WBGRP,Male,Yes,No,No internet service,Two year,Yes,Mailed check,19.1,1268.85,No
5183-KLYEM,,Yes,,,Two year,Yes,Credit card (automatic),,8192.6,No
5144-PQCDZ,Male,Yes,No,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No
8514-VZHEB,Male,Yes,No,No internet service,Two year,No,Mailed check,19.5,1147.85,No
6625-IUTTT,Male,Yes,DSL,No,Two year,No,Bank transfer (automatic),65.55,4361.55,No
9355-NPPFS,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,78.8,2006.1,No
0068-FIGTF,Female,Yes,DSL,Yes,One year,No,Mailed check,78.2,2078.95,No
5965-GGPRW,,Yes,,,Two year,No,Bank transfer (automatic),,7609.75,No
8035-PWSEV,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.25,487.05,No
2236-HILPA,Male,Yes,No,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,No
1840-BIUOG,Male,Yes,DSL,Yes,One year,Yes,Electronic check,68.7,1416.2,No
1356-MKYSK,,Yes,,,Month-to-month,No,Credit card (automatic),,483.3,No
6080-LNESI,Male,Yes,No,,Two year,No,Mailed check,,1234.6,No
1830-IPXVJ,Female,Yes,No,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No
5828-DWPIL,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No
8398-TBIYD,Female,Yes,Fiber optic,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No
0011-IGKFF,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,98,1237.85,Yes
4192-GORJT,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,Yes
6496-SLWHQ,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105,294.45,Yes
9912-GVSEQ,Female,Yes,,,Month-to-month,Yes,Electronic check,,2381.55,Yes
2931-FSOHN,Male,Yes,DSL,Yes,Month-to-month,Yes,Electronic check,59.9,788.35,No
9418-RUKPH,Female,Yes,No,No internet service,Two year,Yes,Mailed check,19.95,756.4,No
5383-MMTWC,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,84,613.4,Yes
9971-ZWPBF,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No
4712-AUQZO,Male,No,DSL,No,Month-to-month,No,Mailed check,33.6,550.35,No
9711-FJTBX,Male,Yes,Fiber optic,No,One year,Yes,Mailed check,85.85,4793.8,No
2908-ZTPNF,,No,,,Month-to-month,Yes,Bank transfer (automatic),,1267.2,No
7240-ETPTR,,No,,,Month-to-month,Yes,Electronic check,,442.2,Yes
2202-CUYXZ,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,84.85,84.85,Yes
5995-OIGLP,Male,Yes,DSL,No,Month-to-month,No,Mailed check,56.65,654.85,Yes
8421-WZOOW,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No
6261-RCVNS,Female,Yes,DSL,No,One year,No,Credit card (automatic),73.9,3160.55,Yes
7951-QKZPL,Female,Yes,No,No internet service,Two year,Yes,Mailed check,24.5,740.3,Yes
1414-YADCW,,Yes,,,Two year,No,Bank transfer (automatic),,5706.2,No
8756-RDDLT,Female,No,DSL,No,Month-to-month,No,Electronic check,44.95,3085.35,No
2862-PFNIK,Male,No,DSL,No,Month-to-month,Yes,Electronic check,24.7,24.7,No
5816-QVHRX,Female,Yes,Fiber optic,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No
4430-YHXGG,Female,Yes,No,No internet service,Month-to-month,Yes,Mailed check,25.45,84.2,No
6888-SBYAI,Male,Yes,DSL,No,Month-to-month,Yes,Mailed check,50.7,50.7,No
7395-XWZOY,Male,No,DSL,Yes,Month-to-month,Yes,Credit card (automatic),55,1165.55,No
7169-YWAMK,,Yes,,,Two year,No,Bank transfer (automatic),,4855.35,No
3640-PHQXK,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes
6877-LGWXO,,Yes,,,Month-to-month,No,Electronic check,,1422.65,Yes
6859-RKMZJ,Male,Yes,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No
2729-VNVAP,Female,Yes,No,No internet service,Two year,No,Credit card (automatic),19.8,641.35,No
2957-JIRMN,Female,Yes,Fiber optic,,One year,No,Electronic check,,4959.15,No
2049-BAFNW,Female,No,DSL,No,Month-to-month,No,Mailed check,35.9,35.9,No
3842-QTGDL,Male,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No
7163-OCEQI,Male,Yes,DSL,Yes,One year,Yes,Mailed check,78.65,1663.75,No
9782-LGXMC,Female,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No
5975-BAICR,,Yes,,,One year,Yes,Credit card (automatic),,2188.5,No
8019-ENHXU,Male,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes
5167-GBFRE,Male,No,DSL,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes
9033-EOXWV,Female,Yes,DSL,Yes,One year,No,Mailed check,74.05,872.65,Yes
4673-KKSLS,Female,Yes,Fiber optic,No,Month-to-month,No,Electronic check,87.6,2724.25,No
4853-OITSN,Male,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,413.25,No
9800-OUIGR,Male,Yes,No,No internet service,Two year,No,Credit card (automatic),20,1374.2,No
1324-NLTJE,,Yes,,,Month-to-month,No,Credit card (automatic),,757.1,Yes
2324-EFHVG,Male,Yes,Fiber optic,,Two year,Yes,Bank transfer (automatic),,6692.65,No
7094-MSZAO,Male,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No
1522-VVDMG,Male,Yes,Fiber optic,,Month-to-month,Yes,Electronic check,,608.8,Yes
6907-CQGPN,Male,No,DSL,No,Month-to-month,No,Electronic check,34.3,1004.75,No
0780-XNZFN,Male,Yes,No,No internet service,Two year,No,Bank transfer (automatic),20.65,1125.6,No
0239-OXEXL,Female,Yes,Fiber optic,No,Month-to-month,No,Mailed check,84.25,3847.6,No
2675-IJRGJ,,Yes,,,Two year,No,Bank transfer (automatic),,978,No
7049-GKVZY,Female,Yes,DSL,Yes,One year,No,Credit card (automatic),79.85,1387.35,No
8577-QSOCG,Female,Yes,No,,Two year,Yes,Mailed check,,746.05,No
3721-CNZHX,Male,Yes,No,No internet service,One year,No,Mailed check,19.8,304.6,No
0212-ISBBF,,No,,,Month-to-month,Yes,Electronic check,,1098.85,No
9185-TQCVP,Male,Yes,,,Month-to-month,Yes,Electronic check,,1139.2,Yes
3585-YNADK,Female,Yes,DSL,Yes,One year,No,Bank transfer (automatic),74.6,4368.95,No
5271-DBYSJ,Male,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),79.15,827.7,No
1099-GODLO,,Yes,,,Two year,No,Mailed check,,20.35,No
6828-HMKWP,Male,Yes,No,No internet service,Two year,No,Bank transfer (automatic),21.05,262.05,No
5567-WSELE,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes
1472-TNCWL,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No
8063-RJYNF,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes
0687-ZVTHB,Male,Yes,DSL,No,One year,No,Credit card (automatic),72.45,4653.85,Yes
2080-GKCWQ,Male,Yes,Fiber optic,No,Month-to-month,No,Electronic check,74.95,151.75,No
9661-ACXBS,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes
2193-SFWQW,,Yes,,,Two year,No,Bank transfer (automatic),,8033.1,No
5656-JAMLX,Male,Yes,No,No internet service,Two year,No,Bank transfer (automatic),19.85,1253.65,No
3462-BJQQA,Female,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,89.75,552.65,No
0442-TDYUO,Male,Yes,No,No internet service,Two year,Yes,Mailed check,20.05,1036,No
6733-LRIZX,Male,Yes,Fiber optic,Yes,Two year,Yes,Electronic check,108.95,4025.5,No
9503-XJUME,Male,Yes,No,,One year,No,Credit card (automatic),,928.4,No
4367-NHWMM,Female,No,DSL,,Month-to-month,Yes,Mailed check,,24.9,No
3727-RJMEO,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,82.85,460.25,Yes
3779-OSWCF,,Yes,,,Two year,No,Credit card (automatic),,6506.15,No
6736-DHUQI,,Yes,,,One year,No,Bank transfer (automatic),,5598.3,No
3915-ODIYG,Male,Yes,DSL,No,One year,Yes,Electronic check,71.75,4374.55,No
1360-RCYRT,,No,,,Month-to-month,Yes,Bank transfer (automatic),,678.75,No
2724-FJDYW,Male,No,DSL,Yes,One year,No,Bank transfer (automatic),54.85,2191.7,No
4451-RWASJ,Male,Yes,No,No internet service,One year,Yes,Mailed check,19.5,239.75,No
6646-VRFOL,Male,Yes,Fiber optic,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes
3460-TJBWI,,Yes,,,Two year,No,Mailed check,,609.05,No
5917-HBSDW,Female,Yes,No,No internet service,Month-to-month,No,Electronic check,19.35,683.75,No
5685-IIXLY,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,83.6,404.2,Yes
5671-UUNXD,Female,Yes,Fiber optic,Yes,One year,Yes,Electronic check,100.65,5189.75,No
0956-ACVZC,Female,Yes,Fiber optic,Yes,One year,Yes,Credit card (automatic),94.1,5060.9,No
2325-NBPZG,Female,Yes,Fiber optic,No,Month-to-month,Yes,Electronic check,74.55,233.65,No
4250-ZBWLV,Male,Yes,Fiber optic,Yes,One year,No,Electronic check,108.45,7176.55,Yes
4482-FTFFX,Male,Yes,DSL,No,Month-to-month,No,Electronic check,56.15,291.45,No
8859-DZTGQ,Male,Yes,No,No internet service,Two year,No,Mailed check,20.35,689.75,No
0440-MOGPM,Female,Yes,DSL,Yes,One year,Yes,Electronic check,80.55,3263.9,No
0020-JDNXP,Female,No,,,One year,No,Mailed check,,1993.2,No
3752-CQSJI,Female,Yes,No,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,No
5025-GOOKI,Female,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.9,347.65,No
4698-KVLLG,Female,Yes,No,No internet service,Two year,No,Credit card (automatic),19.6,967.9,No
5095-AESKG,Female,Yes,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes
2887-JPYLU,Female,Yes,DSL,No,Month-to-month,No,Bank transfer (automatic),45.2,1841.9,No
4770-QAZXN,,Yes,,,Month-to-month,No,Credit card (automatic),,232.1,No
4896-CPRPF,Male,Yes,No,No internet service,Two year,No,Bank transfer (automatic),25.45,809.25,No
1871-MOWRM,Male,Yes,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes
